id,trip_id,date,city,city_clean,city_status,has_description,themes,description
ACT-003383,TRIP-31215,2023-05-14,Miami,Miami,limpo,True,Gastronomia|Arte & Museus|Praia & Mar|Arquitetura,"Para este dia, sugerimos manhã de praia em South Beach, com seus guarda-sóis coloridos e ambientação única. Almoço no Lincoln Road. À tarde, visita ao Design District para arte e moda de alto nível. Jantar em restaurante de culinária moderna americana."
ACT-002780,TRIP-12864,2022-05-23,Milão,Milão,limpo,True,Gastronomia|Arte & Museus,"Para este dia, sugerimos visita à Pinacoteca di Brera, com obras do Renascimento italiano. À tarde, passeio pelo bairro de Brera e suas galerias de arte. Jantar em osteria tradicional com culinária da Lombardia."
ACT-002719,TRIP-70062,2023-12-03,Dubai,Dubai,limpo,True,História & Cultura|Praia & Mar|Aventura|Arquitetura,"<p>Para este dia, sugerimos começar pela elegante Mesquita Jumeirah. Em seguida, passeio pela Marina de Dubai e suas arranha-céus impressionantes. À tarde, visita ao Palm Jumeirah com parada em frente ao Burj Al Arab.</p>"
ACT-003472,TRIP-22780,2019-01-24,Orlando,Orlando,limpo,True,Gastronomia|Natureza & Paisagem|Parques Temáticos,"Neste dia, recomendamos o Epcot pela manhã — uma viagem ao redor do mundo em um único parque. À tarde, Animal Kingdom com o safári pela savana africana. Para encerrar, jantar em um dos restaurantes temáticos internacionais do Epcot."
ACT-003305,TRIP-83608,2018-03-24,Miami,Miami,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Arquitetura,"Pela manhã, passeio pelo Art Deco Historic District em South Beach, com guia especializado em arquitetura dos anos 30. Almoço em restaurante cubano em Little Havana. À tarde, visita ao Wynwood Walls e seu impressionante museu de arte urbana ao ar livre."
ACT-001414,TRIP-72116,2023-12-10,Amsterdam,Amsterdam,limpo,True,Gastronomia|Arte & Museus|Compras,"Neste dia, recomendamos o Museu Van Gogh pela manhã. À tarde, exploração do bairro de Jordaan, com suas boutiques e cafés. Para encerrar, degustação de queijos e genebre em estabelecimento tradicional."
ACT-001167,TRIP-15559,2018-08-15,Roma,Roma,limpo,True,Arte & Museus|História & Cultura|Compras|Bem-estar,"Neste dia livre, recomendamos o mercado Campo de' Fiori pela manhã, seguido de visita ao Castelo Sant'Angelo. À tarde, passeio pelas ruas do centro histórico e visita à Igreja de São Luís dos Franceses, com as obras de Caravaggio."
ACT-002848,TRIP-48759,2018-02-18,Barcelona,Barcelona,limpo,True,Arte & Museus|Compras,"Neste dia, recomendamos começar pelo Bairro Gótico e seu labirinto de ruelas medievais. Em seguida, Mercado de La Boqueria. À tarde, visita à Casa Batlló e à Pedrera, as obras modernistas de Gaudí na Passeig de Gràcia."
ACT-004866,TRIP-56224,2018-09-06,Florença | São Paulo,Florença,normalizado,True,Arte & Museus|Natureza & Paisagem|Aventura,"Pela manhã, visita à Galleria degli Uffizi, com obras de Botticelli, Leonardo e Michelangelo. Em seguida, caminhada pela Ponte Vecchio sobre o Rio Arno. À tarde, subida ao Piazzale Michelangelo para a melhor vista de Florença."
ACT-001127,TRIP-58997,2019-04-22,Tokyo,Tokyo,limpo,True,Arte & Museus|História & Cultura|Compras,"Pela manhã, visita ao templo Senso-ji em Asakusa, o mais antigo de Tóquio. Passeio pelas lojas de artesanato da Nakamise-dori. À tarde, exploração do bairro de Akihabara, o universo eletrônico e da cultura pop japonesa."
ACT-003659,TRIP-53369,2019-03-02,Nova York,Nova York,limpo,True,Gastronomia|Arte & Museus|Vida Noturna|Aventura,"Pela manhã, caminhada pelo Central Park até o Metropolitan Museum of Art. Almoço no Upper East Side. À tarde, descida pela 5ª Avenida com visita ao Rockefeller Center. Para encerrar, espetáculo na Broadway."
ACT-003972,TRIP-40862,2021-03-17,Barcelona,Barcelona,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Praia & Mar,"Para este dia, sugerimos exploração do bairro de El Born com seus museus e bares. À tarde, praia de Barceloneta e passeio pelo Port Olímpic. Para encerrar, jantar de frutos do mar com vista para o Mediterrâneo."
ACT-004197,TRIP-18613,2019-12-05,Buenos Aires,Buenos Aires,limpo,True,Gastronomia,"<p>Para este dia, sugerimos a Plaza de Mayo e a Casa Rosada pela manhã. Em seguida, Avenida de Mayo e o imponente Congresso Nacional. À tarde, exploração do bairro de Belgrano. Jantar em bodega com degustação de Malbec.</p>"
ACT-000750,TRIP-91034,2020-07-05,Roma,Roma,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"<p>Neste dia, dediquem a manhã ao Vaticano: Museus, Capela Sistina e Basílica de São Pedro. À tarde, passeio pelo bairro de Trastevere, com suas ruelas medievais e restaurantes tradicionais. Jantar com vista para o Tibre.</p>"
ACT-004345,TRIP-24338,2022-06-24,1º Dia - Florença,Florença,normalizado,False,,
ACT-000392,TRIP-30932,2021-04-28,Istambul,Istambul,limpo,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-000998,TRIP-42728,2019-04-27,Milão,Milão,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem,"Pela manhã, visita ao Duomo di Milano e subida ao terraço para vista panorâmica. Em seguida, Galleria Vittorio Emanuele II para um café tradicional. À tarde, visita ao Cenacolo Vinciano para ver A Última Ceia de Leonardo. Jantar no animado bairro dos Navigli."
ACT-001858,TRIP-67373,2022-11-08,Lisboa,Lisboa,limpo,True,História & Cultura|Aventura,"Pela manhã, passeio em tuk tuk pelo bairro histórico de Alfama, com parada nos principais miradouros. Visita ao Castelo de São Jorge. À tarde, excursão a Belém para conhecer o Mosteiro dos Jerônimos e a Torre de Belém. Não deixem de experimentar o famoso pastel local."
ACT-000915,TRIP-19149,2018-05-20,Londres,Londres,limpo,False,,
ACT-003254,TRIP-97970,2018-01-08,Barcelona,Barcelona,limpo,True,Arte & Museus|Compras,"Neste dia, recomendamos começar pelo Bairro Gótico e seu labirinto de ruelas medievais. Em seguida, Mercado de La Boqueria. À tarde, visita à Casa Batlló e à Pedrera, as obras modernistas de Gaudí na Passeig de Gràcia."
ACT-003008,TRIP-60589,2018-12-07,Miami,Miami,limpo,True,Arte & Museus|Praia & Mar|Compras|Romance,"Pela manhã, exploração do Coconut Grove, bairro boêmio com lojas e cafés charmosos. À tarde, visita ao Vizcaya Museum & Gardens, uma villa italiana do século XX às margens da Baía. Para encerrar, cocktail ao pôr do sol em rooftop."
ACT-000564,TRIP-69303,2018-08-24,Florença,Florença,limpo,True,Arte & Museus,"Neste dia, recomendamos a Galleria dell'Accademia para ver o David de Michelangelo. Em seguida, visita ao Palazzo Vecchio e à Piazza della Signoria. À tarde, passeio pelo bairro de Santo Spirito e suas adegas tradicionais."
ACT-001355,TRIP-29558,2018-04-04,Madrid,Madri,normalizado,True,História & Cultura,"Neste dia, recomendamos começar pela Plaza Mayor, centro histórico de Madri. Em seguida, visita ao Palácio Real e seus jardins. À tarde, passeio pelo bairro de La Latina com suas tascas tradicionais. Para encerrar, flamenco ao vivo."
ACT-001425,TRIP-64474,2019-12-15,Tokyo,Tokyo,limpo,True,Arte & Museus|História & Cultura|Compras,"Pela manhã, visita ao templo Senso-ji em Asakusa, o mais antigo de Tóquio. Passeio pelas lojas de artesanato da Nakamise-dori. À tarde, exploração do bairro de Akihabara, o universo eletrônico e da cultura pop japonesa."
ACT-000747,TRIP-83752,2022-02-04,São Paulo / Veneza,Veneza,normalizado,True,História & Cultura|Aventura,"Para este dia, sugerimos uma excursão a Verona, cidade de Romeu e Julieta, a apenas uma hora de Veneza. Visita ao anfiteatro romano, à Casa de Julieta e ao centro histórico medieval. De volta, aperitivo veneziano — cicchetti e Spritz."
ACT-000159,TRIP-17894,2020-10-20,Nova York,Nova York,limpo,True,Arte & Museus|História & Cultura|Natureza & Paisagem|Vida Noturna,"Pela manhã, Harlem e seus murais históricos. Visita à Apollo Theater. À tarde, Museum of Modern Art — MoMA. Para encerrar, cocktail em rooftop bar com vista para o skyline de Manhattan ao anoitecer."
ACT-000486,TRIP-58637,2018-08-28,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"<p>Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu.</p>"
ACT-000348,TRIP-62431,2018-06-14,Atenas,Atenas,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, recomendamos o Museu Arqueológico Nacional pela manhã, com a maior coleção de arte grega do mundo. À tarde, exploração do bairro de Monastiraki e seu animado bazar. Para encerrar, jantar com vista para a Acrópole iluminada."
ACT-003667,TRIP-80683,2021-08-07,01 Ingresso Disney World - Data Fixa,,desconhecido,True,Gastronomia|Natureza & Paisagem|Compras,"Neste dia, recomendamos o Grand Bazaar pela manhã — um dos maiores mercados cobertos do mundo. À tarde, passeio pelo bairro de Beyoğlu e subida à Torre de Gálata. Para encerrar, jantar de culinária otomana com vista para o Chifre de Ouro."
ACT-002344,TRIP-58904,2019-10-17,Check-in Cairo,Cairo,normalizado,True,História & Cultura,"Neste dia, recomendamos visita a Sacara e à pirâmide de degraus de Zoser, a mais antiga do mundo. Em seguida, Mênfis, a antiga capital do Egito. À tarde, passeio pelo bazar Khan el-Khalili, o mais famoso do Cairo."
ACT-001393,TRIP-79033,2021-08-17,Florença,Florença,limpo,True,Arte & Museus,"Neste dia, recomendamos a Galleria dell'Accademia para ver o David de Michelangelo. Em seguida, visita ao Palazzo Vecchio e à Piazza della Signoria. À tarde, passeio pelo bairro de Santo Spirito e suas adegas tradicionais."
ACT-001561,TRIP-32119,2020-12-28,Tokyo,Tokyo,limpo,True,Natureza & Paisagem,"Neste dia, recomendamos começar pelo bairro de Harajuku e a famosa Takeshita Street. Em seguida, Meiji Shrine, santuário xintoísta em plena floresta urbana. À tarde, passeio por Omotesando e Shibuya, culminando no famoso cruzamento."
ACT-004790,TRIP-59125,2022-04-02,Istambul,Istambul,limpo,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-004193,TRIP-46524,2021-01-04,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-000801,TRIP-69759,2018-05-10,Wedding Day,,marcador_operacional,True,Gastronomia|Arte & Museus|História & Cultura|Arquitetura,"Pela manhã, passeio pelo Art Deco Historic District em South Beach, com guia especializado em arquitetura dos anos 30. Almoço em restaurante cubano em Little Havana. À tarde, visita ao Wynwood Walls e seu impressionante museu de arte urbana ao ar livre."
ACT-000641,TRIP-11487,2018-12-05,3º Dia - Miami,Miami,normalizado,True,Gastronomia|Arte & Museus|História & Cultura|Arquitetura,"Pela manhã, passeio pelo Art Deco Historic District em South Beach, com guia especializado em arquitetura dos anos 30. Almoço em restaurante cubano em Little Havana. À tarde, visita ao Wynwood Walls e seu impressionante museu de arte urbana ao ar livre."
ACT-001863,TRIP-16259,2019-08-23,Roma,Roma,limpo,True,Arte & Museus|História & Cultura|Compras|Bem-estar,"Neste dia livre, recomendamos o mercado Campo de' Fiori pela manhã, seguido de visita ao Castelo Sant'Angelo. À tarde, passeio pelas ruas do centro histórico e visita à Igreja de São Luís dos Franceses, com as obras de Caravaggio."
ACT-000091,TRIP-59695,2019-07-22,Nova York,Nova York,limpo,True,Gastronomia,"Neste dia, recomendamos visita à Estátua da Liberdade e à Ellis Island pela manhã. À tarde, exploração do bairro de Lower Manhattan — Wall Street, One World Observatory e o 9/11 Memorial. Jantar no bairro de Tribeca."
ACT-004703,TRIP-62618,2019-01-04,Lisboa | São Paulo,Lisboa,normalizado,True,Gastronomia|História & Cultura|Aventura,"Neste dia, recomendamos uma excursão a Sintra, a apenas 40 minutos de Lisboa. Os palácios e jardins encantadores da vila merecem um dia inteiro. De volta à cidade, jantar com fado ao vivo no Bairro Alto."
ACT-000896,TRIP-30152,2018-12-22,Marrakech,Marrakech,limpo,True,Gastronomia|História & Cultura|Bem-estar,"Para este dia, sugerimos uma experiência de hammam tradicional pela manhã — terapêutico e autêntico. À tarde, aula de culinária marroquina com chef local. Para encerrar, jantar no terraço de um riad histórico."
ACT-003572,TRIP-51992,2023-08-03,São Paulo / Istambul,Istambul,normalizado,True,História & Cultura|Praia & Mar|Aventura,"Pela manhã, visita à Mesquita Azul e à Basílica de Santa Sofia, dois monumentos a poucos metros um do outro. Em seguida, Palácio de Topkapi. À tarde, cruzeiro pelo Bósforo para ver a cidade dos dois lados — Europa e Ásia."
ACT-000207,TRIP-28758,2019-08-19,Cairo,Cairo,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos excursão a Luxor de avião — um dia inteiro entre os templos de Karnak e Luxor e o Vale dos Reis. Uma imersão única na grandiosidade do Antigo Egito."
ACT-003425,TRIP-27853,2022-05-12,Istambul,Istambul,limpo,False,,
ACT-004811,TRIP-92129,2021-05-20,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Compras|Arquitetura,"Para este dia, sugerimos o Museu Thyssen-Bornemisza pela manhã. À tarde, exploração do bairro de Malasaña, cheio de lojas vintage e cafés criativos. Jantar em restaurante de gastronomia contemporânea madrilena."
ACT-000686,TRIP-48680,2022-04-21,Cairo,Cairo,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos excursão a Luxor de avião — um dia inteiro entre os templos de Karnak e Luxor e o Vale dos Reis. Uma imersão única na grandiosidade do Antigo Egito."
ACT-003116,TRIP-60793,2022-06-11,Londres,Londres,limpo,False,,
ACT-000587,TRIP-47836,2020-04-18,Nova York,Nova York,limpo,True,Gastronomia|Arte & Museus|Vida Noturna|Aventura,"Pela manhã, caminhada pelo Central Park até o Metropolitan Museum of Art. Almoço no Upper East Side. À tarde, descida pela 5ª Avenida com visita ao Rockefeller Center. Para encerrar, espetáculo na Broadway."
ACT-001289,TRIP-79125,2019-08-06,Milão,Milão,limpo,True,Gastronomia|Arte & Museus,"Para este dia, sugerimos visita à Pinacoteca di Brera, com obras do Renascimento italiano. À tarde, passeio pelo bairro de Brera e suas galerias de arte. Jantar em osteria tradicional com culinária da Lombardia."
ACT-003820,TRIP-24969,2019-07-06,Buenos Aires,Buenos Aires,limpo,True,Gastronomia|Natureza & Paisagem,"Neste dia, recomendamos começar pelo bairro de Palermo com seus parques, bares e restaurantes modernos. À tarde, Puerto Madero, a doca renovada às margens do Rio da Prata. Para encerrar, churrascaria argentina — uma experiência gastronômica imperdível."
ACT-004592,TRIP-87929,2019-01-02,Miami,Miami,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Arquitetura,"Pela manhã, passeio pelo Art Deco Historic District em South Beach, com guia especializado em arquitetura dos anos 30. Almoço em restaurante cubano em Little Havana. À tarde, visita ao Wynwood Walls e seu impressionante museu de arte urbana ao ar livre."
ACT-004023,TRIP-31358,2021-03-17,Wedding Day,,marcador_operacional,True,Arte & Museus,"Para este dia, sugerimos o Museu Britânico pela manhã — uma das maiores coleções do mundo. À tarde, passeio por Notting Hill e visita ao Portobello Road Market. Para encerrar, teatro no West End."
ACT-004103,TRIP-31952,2022-07-10,Veneza,Veneza,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos uma excursão a Verona, cidade de Romeu e Julieta, a apenas uma hora de Veneza. Visita ao anfiteatro romano, à Casa de Julieta e ao centro histórico medieval. De volta, aperitivo veneziano — cicchetti e Spritz."
ACT-004965,TRIP-62705,2018-08-06,Amsterdam,Amsterdam,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos aluguel de bicicletas para explorar a cidade como os locais. Visita ao Vondelpark e ao mercado Albert Cuyp. À tarde, exploração do bairro de De Pijp. Jantar com vista para o canal Prinsengracht."
